study_id,center_row,center_col
ID_e0f697b226,326,257
ID_772d493181,270,251
ID_0b5dd7a81a,259,277
ID_2c9a7f207b,265,251
ID_d3628d2761,269,249
ID_d209e17503,258,228
ID_da93401499,261,249
ID_b5f9a08c3c,274,245
ID_b9462053e1,269,244
ID_15e191ecf7,280,259
ID_2877667a26,251,266
ID_108d99ddf0,258,235
ID_980310975d,265,246
ID_8b768acfed,255,206
ID_22a229e60e,271,257
ID_4370cfc781,264,280
ID_ff255eeadd,259,243
ID_27f2bce652,280,251
ID_f811232868,282,259
ID_0436f642b9,266,235
ID_43439fb1ff,270,230
ID_0a76457eef,266,240
ID_f1e093ee0b,271,240
ID_bb633f15ec,252,244
ID_7b006196be,269,250
ID_6e34043172,265,237
ID_f85dcf9c20,251,275
ID_93a4308e76,258,232
ID_004b5c23fd,256,232
ID_b9484e3f4a,270,238
ID_9eedc0940c,259,240
ID_14ce272b35,262,265
ID_2ea562c652,277,261
ID_7a7520314f,361,259
ID_9983022b57,271,237
ID_e4b59128c4,246,247
ID_a85873f0f0,265,279
ID_f5b2380e61,278,228
ID_4ce3b6957a,276,259
ID_1a1ceafc79,262,282
ID_0aa3045689,271,259
ID_b82e9c6812,269,235
ID_26856da51f,267,270
ID_6c51f8469c,254,242
ID_ef9d80f340,245,266
ID_45b9b5c178,279,208
ID_a2a8445512,294,294
ID_ed8889b634,274,251
ID_5134fafde8,268,281
ID_f6a6d28fd5,272,249
ID_c7f0f7d964,267,235
ID_fa61b6bdbf,252,263
ID_4dd33480dc,263,253
ID_71a785bdf0,273,249
ID_533d5f6a81,296,246
ID_09e21de456,280,263
ID_c61d05c986,257,265
ID_a0873c406e,263,234
ID_ec5b200f1b,264,237
ID_bbc24c3515,275,229
ID_f0be3bb774,284,246
ID_fee3c2b81c,256,244
ID_2a0f4359ac,269,254
ID_f628d56f1a,279,260
ID_a4ae00986d,276,251
ID_7fb88d560b,260,249
ID_a87497f08c,274,241
ID_22c2d7ba74,248,306
ID_aa3f2c16ef,273,251
ID_6b3d6949a5,279,261
ID_b2b8a2a113,258,278
ID_9b60150e13,268,249
ID_41dc2c4da3,238,230
ID_7d5ad548ca,258,260
ID_a41957e64a,265,247
ID_118cceec78,268,246
ID_bd8b6e0be7,263,253
ID_eb68351526,292,230
ID_1484efb666,261,254
ID_b05eb69b20,259,295
ID_8e6c97cfbd,280,190
ID_5d4f431e48,285,242
ID_94589f2a8a,260,241
ID_6ab1e30021,285,189
ID_99cb09fedf,275,249
ID_2f1c76e2fe,287,267
ID_cd13a48df7,250,245
ID_83b425ae86,284,267
ID_5fe232325e,282,278
ID_b9074b52c5,258,243
ID_4ad37e00f5,274,241
ID_1464f319b7,278,246
ID_06630bf040,251,243
ID_305bc2bb9e,282,254
ID_007ec95d89,300,254
ID_f3c2135af1,250,265
ID_08be7e5fb1,291,249
ID_9670350aa3,290,244
ID_086f9564ee,270,259
ID_e21058e641,280,278
ID_40bce5963c,273,246
ID_f896392665,266,240
ID_ce224d1b8e,276,255
ID_948f27ce90,279,240
ID_32d0f8cb42,257,268
ID_57eecb9231,276,228
ID_75cba66583,263,252
ID_57a3992b20,300,251
ID_f432077c8d,271,240
ID_0006600dd8,269,247
ID_875bbc48e6,272,258
ID_ecf54a7360,292,261
ID_8343c31c69,253,249
ID_31b408822e,277,267
ID_53b909089e,278,271
ID_cebf9d1fc9,286,249
ID_be6380bbca,278,250
ID_3084619c2c,292,261
ID_59f5d59987,232,244
ID_5e4085f32b,286,257
ID_70d0e33a2d,276,232
ID_1776919833,261,261
ID_cf2e84aa11,273,255
ID_68b751fd1d,246,243
ID_8b246a0ba9,269,235
ID_1970d1576d,265,268
ID_12f615a5b1,268,254
ID_cbb33558df,281,247
ID_85356cb39d,253,273
ID_51a4023740,259,239
ID_0ed11653d8,263,232
ID_63605a0296,271,269
ID_2a797d0f2e,259,261
ID_d6705dfb83,284,222
ID_994c47dc09,268,264
ID_a223bb99d0,257,279
ID_2ce428c491,280,272
ID_0ef292aae8,268,238
ID_e43342e160,255,266
ID_b69d6a6e92,293,247
ID_d92f1793a1,261,248
ID_53ff49bcbb,258,245
ID_1bf3b9162d,278,247
ID_996c73f0ae,261,256
ID_067ec8bb9f,276,248
ID_c731a08d0c,304,260
ID_9d178df874,258,256
ID_908bb6bd1d,256,265
ID_b292f93bc9,248,270
ID_dfa992b2c9,244,228
ID_dca4495f3d,266,275
ID_3d78428b2d,280,247
ID_1827ac13a9,282,254
ID_ee70a9105a,270,267
ID_0be88e0774,258,243
ID_485f7045b9,273,243
ID_93cdf432e0,270,258
ID_d8f9f50b82,277,276
ID_546ca82440,266,243
ID_b51659640c,271,264
ID_c7de94c789,247,268
ID_9811aec644,284,251
ID_2fb3f88352,281,246
ID_9159f2eeab,271,216
ID_f706924f41,272,243
ID_8c4b236848,304,265
ID_34bb9b5b0f,278,245
ID_0d301d5f85,251,263
ID_0dc2cab755,238,255
ID_12ede14517,284,258
ID_965d132b8c,259,260
ID_ff4ca75cad,263,259
ID_26df02dfd1,263,242
ID_1bdf3d30e3,273,249
ID_eb03770fb2,254,211
ID_5c40cb01f4,274,250
ID_ca87ec86d3,281,251
ID_db4282e4e5,267,240
ID_1218a5a0a6,265,265
ID_46126c31c6,281,248
ID_9310e096bb,269,249
ID_c06b442915,219,215
ID_02e28d3837,271,260
ID_ac33105924,269,283
ID_4a9aab3702,261,231
ID_bce92083a8,252,236
ID_7ee55f103f,273,236
ID_6e119b0907,266,221
ID_a9495df0c2,280,246
ID_65c97bd694,292,263
ID_e449d552a8,260,253
ID_05f1970bac,280,237
ID_988d38d939,290,258
ID_76ec1e201f,266,219
ID_f0eb9736c8,254,262
ID_4d75ced80f,287,285
ID_726262e7e6,277,251
ID_2f04f9f337,303,249
ID_ed98c1bcc4,280,223
ID_a3fa768b59,270,256
ID_00dadc4f31,289,280
ID_7e291fcc41,276,235
ID_6760aa4363,260,234
ID_e8b2197d7a,272,252
ID_6fd2658ada,266,267
ID_c9a979d779,287,246
ID_cec46075e7,305,255
ID_6d6e6da933,269,235
ID_c21b5293d8,248,243
ID_c0bd559dd9,266,280
ID_2d37ab1c0f,280,247
ID_e27a515f0d,268,234
ID_a22e05addf,262,263
ID_4a6b21e20a,277,258
ID_76b2a36bb6,328,244
ID_9e9f279adf,229,234
ID_06f87d6444,292,268
ID_04701135c3,279,239
ID_8fd2746d45,264,273
ID_d7c4dc6d5a,266,281
ID_f3e0d6d3b6,282,189
ID_9cba56039a,267,222
ID_f3bc267899,238,254
ID_a2e404279f,283,251
ID_b8d1d77890,295,251
ID_128d656c66,258,239
ID_18ea8ac454,282,249
ID_88aae766c2,254,247
ID_766db12105,265,248
ID_12eb6382ac,261,265
ID_5d5e0ddfda,274,243
ID_bc0dd2e57d,293,253
ID_66dd086e72,273,263
ID_dea4031acf,294,270
ID_bf833826fb,273,249
ID_209f9afa4d,273,264
ID_e471623e54,263,263
ID_4a4b8e588c,286,224
ID_11abac3b7d,272,249
ID_9054ea8d2d,252,248
ID_1368fe2097,251,222
ID_4392a13bd0,284,247
ID_a1d0a1e8df,280,252
ID_2fb295cbba,273,227
ID_35b8afa8f3,254,232
ID_0197b970cf,261,287
ID_e73693e0d4,276,241
ID_07c29621d9,285,268
ID_3b62c829d9,279,243
ID_75ac0f8634,279,276
ID_4b3de35406,270,233
ID_2ca6b9ffc2,275,258
ID_e673ebabe9,273,277
ID_a99f6badcb,288,261
ID_866f5de809,265,275
ID_165eedcefe,279,254
ID_6af5b04422,261,233
ID_8910e858ae,258,258
ID_9e9a3734ad,254,270
ID_cfaae4aed1,258,289
ID_962dd8ecd0,243,250
ID_137b71e91a,278,283
ID_ab122dd994,262,258
ID_9aa7855319,254,248
ID_ab27eea6e9,277,260
ID_690b6b04c4,276,261
ID_453cddefcc,264,261
ID_fe06991276,247,264
ID_33e67cd34d,255,234
ID_dc25aeef66,267,248
ID_79487257e3,262,234
ID_a542fab9c9,268,261
ID_4cfa36b63f,288,265
ID_2a147bbb34,258,266
ID_a8f5abbe4a,266,258
ID_746ee1a05c,279,259
ID_cc85907f33,257,242
ID_e36fbdccd6,259,283
ID_a55ecdece8,277,268
ID_ed693705e5,274,249
ID_726270863b,288,246
ID_b59d43f851,270,263
ID_ce8912ee93,240,274
ID_968917b680,276,255
ID_a90b44c5c5,263,239
ID_2cbd3f0987,263,240
ID_ffe43c679f,256,272
ID_35a5d7ef6b,243,294
ID_4ddcee54ae,294,272
ID_dc25861b8d,265,287
ID_8b18b59102,265,265
ID_9a073266bd,286,265
ID_e598707e7b,277,242
ID_7050284bc7,275,237
ID_f4251e469c,292,247
ID_f39d415cd9,225,216
ID_bbcc29392d,266,254
ID_fee9e25ce0,254,268
ID_e5060ca880,275,235
ID_cc832cd394,261,241
ID_f920febf2f,290,282
ID_3fd32f9620,259,265
ID_421c2f388c,260,264
ID_9dde57542c,278,248
ID_04c25212c6,272,244
ID_998a4ec2ec,260,246
ID_446e4a484c,297,277
ID_824b7d5f65,267,256
ID_c2113e2f0e,275,259
ID_93ab4b7140,301,258
ID_b28348de6a,282,253
ID_5c4c52ce76,297,270
ID_0241dc343a,299,255
ID_600a33b824,267,240
ID_658615602a,287,265
ID_9bb3b3d7e1,261,261
ID_14cc2a1667,298,265
ID_610d36d88c,270,259
ID_5e21cf9b66,279,247
ID_fa642c3142,309,238
ID_f571b8e5d9,267,264
ID_7b7abc2f87,269,225
ID_6b593058a8,258,276
ID_166126c184,259,279
ID_2d45ea22f9,274,250
ID_b7ea56a8f6,271,264
ID_fc92b61022,269,249
ID_49d256bdc8,271,250
ID_7d5bccea0e,280,245
ID_176c1ce02d,265,254
ID_503df98435,268,272
ID_adba65e4a6,269,243
ID_dde98c876e,283,245
ID_4598fe5069,245,229
ID_a0e51c5d7f,260,223
ID_07c6aa8246,275,259
ID_470540c334,288,242
ID_dc123d89b3,283,247
ID_e593bc35e3,279,256
ID_e12670a73c,272,231
ID_0495eaf8af,263,262
ID_96f9665e97,214,285
ID_fcadb716fa,284,239
ID_96208e7511,260,271
ID_d10fa8ecce,255,253
ID_61431aef67,259,323
ID_bc5be70d10,267,174
ID_ac6d21c868,279,257
ID_6856d2462f,296,267
ID_4e873231f1,249,262
ID_e8201f0061,242,242
ID_7315ebd001,288,240
ID_b0275c19cd,250,219
ID_1790cc3a1f,285,232
ID_6d0510c445,261,244
ID_9bf9e26884,286,262
ID_8d0a45f2f4,236,255
ID_dd338836c4,264,249
ID_31470ae3be,263,239
ID_9a4003886a,257,248
ID_5a3a6fd6e5,266,259
ID_90e3fd5414,283,274
ID_6483d06c07,264,227
ID_e4bdd63755,262,234
ID_e472b78640,260,257
ID_de084a5d72,265,242
ID_d556df0a50,281,231
ID_7239bacce9,265,265
ID_7aafcb5610,271,252
ID_dd320abee3,267,262
ID_099a6b1ab8,257,245
ID_15df942855,270,243
ID_71052fb377,237,224
ID_a353f3ec6c,263,235
ID_b9f48d6215,260,261
ID_f8f354c3db,249,259
ID_ecc2551c21,256,192
ID_a42b80df6c,245,256
ID_9ceb2ea7f1,270,231
ID_3726fc0ece,281,234
ID_d7c14826d3,228,248
ID_d61ff5b3a9,237,234
ID_d08c90ab70,288,282
ID_3961a82ba0,260,261
ID_00047d6503,266,242
ID_15f36bb897,275,262
ID_bcc683a919,258,267
ID_65eb78f46f,244,243
ID_77cce8324b,265,252
ID_5f8440ebc8,297,235
ID_531effd1d8,283,253
ID_396a25688a,235,248
ID_8e6af6e75f,278,262
ID_35bd908687,258,242
ID_77b1488592,259,243
ID_b43f1d3770,263,242
ID_dd1245e9e1,297,257
ID_d2dea21431,258,242
ID_66b5b4a739,272,252
ID_e0ec504898,280,243
ID_4014346fd7,261,262
ID_cbb2a1618c,285,260
ID_416bf83e53,267,236
ID_a090a2f211,269,224
ID_15586b1aa2,266,263
ID_95f1d23778,265,255
ID_d873551ba8,255,287
ID_f4ab3395f5,252,256
ID_4d13c31320,261,247
ID_e145afba2d,265,245
ID_2a429976b8,271,253
ID_218772b8a8,266,216
ID_dbc00de9cf,269,250
ID_89169977f8,273,248
ID_e051cc3dc6,273,224
ID_7d594dd36e,255,254
ID_608d40d790,260,257
ID_d231403e81,249,233
ID_a8abd4707e,268,258
ID_6baca17f7c,259,268
ID_320ea32a0d,281,237
ID_355155b1e8,274,245
ID_256723aee9,272,259
ID_6cef588dd0,251,240
ID_363d4821ae,260,255
ID_94d39a8624,276,229
ID_b34e99d2ba,268,289
ID_fa1c9402fb,269,273
ID_bf34581661,251,261
ID_926d4a74b5,286,253
ID_59021b69cb,263,240
ID_ab7c805b52,253,262
ID_c8cf745a7b,267,198
ID_15dd91edfe,259,255
ID_4c108c5ebd,249,262
ID_5e676a3811,259,255
ID_c526711a4c,260,240
ID_c5af52a07f,264,288
ID_dc8ec991f9,268,249
ID_07ad5569f2,266,233
ID_64835254e0,281,253
ID_d95ce7b655,242,259
ID_b4d78b65b7,277,244
ID_1c43be723e,274,238
ID_47b9853ff6,274,273
ID_b928c6b966,275,274
ID_6967b35caf,271,258
ID_55d2219da3,265,234
ID_9cbfe06ee0,284,245
ID_9a3825e69b,242,241
ID_47ceafde64,270,267
ID_cfbb64246f,263,228
ID_2ba325e9e4,268,263
ID_032e8dc2a6,249,239
ID_4fa22f9d34,269,263
ID_656c616e5f,278,241
ID_2aa6df1e8c,293,244
ID_ee126b3b86,274,255
ID_a773b26a37,264,239
ID_3e9a20f5c7,271,250
ID_5a59759a04,310,273
ID_e6925f0a87,289,243
ID_4fe0601f7a,260,259
ID_b36428b94e,306,268
ID_a17a00d1c0,266,254
ID_5b91baf644,266,246
ID_e51d66f64b,269,258
ID_4759bd8f57,266,254
ID_827944dc5c,275,235
ID_a345c83e1c,276,246
ID_43f10d7a87,281,250
ID_dd5044a8ac,269,265
ID_abbce8fdce,262,272
ID_dfc8af39ab,227,228
ID_a0a96081ec,268,245
ID_24f0ee4b1f,273,249
ID_9c46e57031,275,241
ID_2519cad052,280,242
ID_0d9c88cbd3,289,247
ID_1cb0e8ce9b,267,252
ID_4061e8d2f7,270,254
ID_1594b9f9ed,245,250
ID_40de5e5713,310,275
ID_dad6fababa,269,219
ID_39d9966443,265,260
ID_95037f1ad0,268,250
ID_f5e7c1abef,252,220
ID_843a2c00f3,271,271
ID_09e1f284ab,288,278
ID_a6d993a737,275,255
ID_ae02207659,291,286
ID_c501627ffa,260,266
ID_3e3634f8cf,291,280
ID_7aa259ef02,261,257
ID_4639b93c9b,276,258
ID_4a4a576f63,267,247
ID_c69405b24c,260,257
ID_39dd287f02,257,257
ID_dc44b1eafc,271,284
ID_6b28a44753,289,235
ID_e97ecf6caf,269,260
ID_3a53a6f18a,291,245
ID_760d6069f3,269,284
ID_b7fb955075,288,252
ID_d09a2191df,283,258
ID_83082a2197,256,264
ID_dd17f0a517,246,269
ID_28fd4a516b,261,261
ID_ed1c4dc223,266,246
ID_757989f1cd,261,303
ID_7787660bd5,262,255
ID_c950647a23,267,198
ID_e60f91e32b,269,275
ID_ddef1fa1be,270,252
ID_909b2f30ee,289,245
ID_bb192f0913,222,212
ID_40a6ef173e,261,262
ID_c87573d9ae,278,305
ID_0539de5199,273,235
ID_832b6a2d94,275,285
ID_14633eeaff,257,247
ID_fe478cace7,275,260
ID_4dd74fc1a2,259,261
ID_f48803404b,248,243
ID_11e5bd9e38,295,253
ID_a68f3513d6,270,260
ID_edc185a586,263,254
ID_252ab9c6fb,257,277
ID_aa632258ff,268,245
ID_22b8431b40,275,248
ID_ea39b81d42,264,284
ID_cd6b68da27,275,257
ID_330615d4c6,290,245
ID_39d1b4e1f5,256,236
ID_f8fa145c9e,246,228
ID_55e0cbc8bf,293,243
ID_f937d7bff0,293,253
ID_efb4f5741e,261,243
ID_fc44259169,286,263
ID_adaf10b188,256,260
ID_e2197f9a07,272,240
ID_efc9111ad3,273,247
ID_b61434ae4d,265,269
ID_f103dc543b,273,236
ID_cfa822491e,277,263
ID_8181a3e2c0,285,263
ID_66713ede09,267,280
ID_f7c3a5e241,270,244
ID_c5b2ebc2ff,267,294
ID_b2e62929ea,264,241
ID_a24308eaa0,286,263
ID_4aea5b768e,284,267
ID_adc09b13c3,284,248
ID_f6adeacda4,268,242
ID_bba12f196a,288,259
ID_63ae046e64,269,248
ID_c9ebbf3619,287,249
ID_3fce0f53c3,262,283
ID_1f739424d0,254,248
ID_663cdcd87d,259,255
ID_cd31e17f3d,242,238
ID_2f4f4b4d25,268,256
ID_a922a5f813,277,232
ID_6108d54e6a,287,275
ID_a8b7d890e9,270,242
ID_e536c1aec4,273,244
ID_63a0fecadc,273,266
ID_ad3dabcbd1,275,266
ID_783531e5a4,275,234
ID_beeeb25ce3,272,254
ID_852cb06998,264,269
ID_3a6ae8215d,260,251
ID_0c6a4382c8,275,257
ID_ad128aaf40,282,237
ID_ae40936ebd,278,192
ID_c4ad1103c0,279,242
ID_633f326be8,288,239
ID_2a77d22f92,265,245
ID_6b6913059f,257,257
ID_aaab9f7722,259,239
ID_5efe3e9970,278,254
ID_88312309cd,280,242
ID_6cb2729eb5,269,280
ID_1d1e2b9bc0,252,251
ID_3a5287d677,270,255
ID_671f94537c,265,263
ID_1767f55e6a,272,265
ID_c07d2ee574,263,247
ID_90723be199,270,293
ID_42c136bca9,275,266
ID_5b0251e6e9,284,261
ID_96c49fc020,287,256
ID_f63b3cf7fe,265,237
ID_70f0c3f8a9,255,236
ID_3827138747,276,236
ID_73ce6637cc,248,256
ID_0360aa7cec,280,249
ID_a18a4d63ec,256,245
ID_b4459be439,293,251
ID_e93e4fecb3,283,222
ID_f7806c4e12,255,260
ID_67f3282afc,275,256
ID_d0bd4cda76,274,246
ID_0622b08eed,256,268
ID_18ebe64228,305,249
ID_bdf771a620,270,296
ID_75574a84f3,267,259
ID_eddfb7b1f0,258,226
ID_8292133f15,258,235
ID_35bba92431,256,244
ID_65106699be,261,256
ID_da1a449cd7,272,248
ID_ee2a659102,261,257
ID_7aba3579f3,261,256
ID_516aff4a78,278,269
ID_8d9751d373,254,254
ID_e05aae1b8d,251,256
ID_b00e8ceba3,286,259
ID_7e02492a7c,288,263
ID_c08025787c,274,254
ID_eb61261efa,284,240
ID_9fae411ae8,260,249
ID_de9062d2de,264,243
ID_c44ed5afb1,249,232
ID_b9166ce961,242,246
ID_d7d6cf3421,252,277
ID_59997b389c,267,226
ID_2d240b410e,270,273
ID_19dbab148d,253,302
ID_bcfc1148ed,248,248
ID_c506a6c476,291,255
ID_8bc5eeaee4,276,266
ID_e9d8f3225f,271,252
ID_59b131af11,283,252
ID_b07c840413,274,252
ID_4eae010e13,249,238
ID_849f8c172d,264,233
ID_e27c356316,279,259
ID_165b783cae,280,313
ID_5e4548010c,265,243
ID_9cd0aeae77,274,255
ID_edf314fbc2,273,255
ID_08de7a834d,283,249
ID_f79fffe829,294,254
ID_aa35b8a692,288,229
ID_3bb2b2176b,258,283
ID_010e1ebdb5,260,254
ID_49d32c33da,270,238
ID_a5e3ea6ca1,261,264
ID_14dfbdd4ec,268,264
ID_7ef4421744,271,249
ID_c5afadedd6,263,253
ID_5e22936183,270,254
ID_e6251c53b4,268,236
ID_509cf7f995,295,257
ID_5a3abcfecb,276,250
ID_9479ec4306,213,262
ID_60ec03cb2f,276,272
ID_7b25c99d52,270,241
ID_4cab61d0c1,264,256
ID_6887ff9be9,279,265
ID_bb2f4662e6,271,241
ID_bc451632aa,268,235
ID_0ec627c99a,306,244
ID_bb3383126b,284,255
ID_d8e37b4d60,253,232
ID_dfb344dc72,265,237
ID_ce89b22be7,269,272
ID_57d9e080c7,273,260
ID_db2bec8aee,275,256
ID_0d89a9e27d,258,219
ID_a287ccb1e4,287,249
ID_4feda3324c,279,239
ID_4414c92fac,259,292
ID_ab7e7ee349,273,265
ID_6cd3a7ce84,270,248
ID_0e4d82ddf2,268,264
ID_6322315c68,283,223
ID_544154a11c,266,257
ID_0d24b41e1f,281,242
ID_d4e95daee0,237,263
ID_6b2582b9f9,253,280
ID_5369288e73,261,232
ID_e8813c7594,270,256
ID_2d2bb338d5,343,249
ID_4ac02db768,272,240
ID_6a431bf7f7,266,260
ID_d5ccd90466,280,213
ID_7b41c358e5,259,272
ID_23820b9b84,273,247
ID_2ccbbdf083,284,213
ID_c96e0f9969,267,286
ID_229e8be68e,269,248
ID_a045ba756c,280,267
ID_c8997264f4,261,252
ID_3c1ed9f93e,278,247
ID_daa1959b29,276,206
ID_81e82c4785,255,221
ID_5934fe1bfb,286,243
ID_41e7101055,265,266
ID_bc9f14f6c5,260,250
ID_88c305e7a9,275,273
ID_fef731cb4d,263,249
ID_37c90957fe,281,249
ID_d7aedfd21f,281,255
ID_bc43e747f1,264,221
ID_fde946eefb,263,237
ID_cb780405d4,266,247
ID_b198847584,264,271
ID_f4094c87af,234,265
ID_144f684ab0,270,276
ID_79210ca29b,286,260
ID_d77c537266,295,259
ID_c0b830ede0,274,252
ID_f00ad66cc7,280,239
ID_dff734db3e,257,242
ID_40ca97f26e,287,247
ID_33af64b49a,282,276
ID_0af1b4dcb1,289,263
ID_7780ead502,273,260
ID_36df249d7d,280,247
ID_7a3795abf2,293,277
ID_1aa01674d2,265,308
ID_f8a78b04ff,272,260
ID_90e8f54b33,247,245
ID_59f6cd7415,277,230
ID_415d06db3f,274,270
ID_ef4e36cc6c,274,248
ID_28435d2f0a,265,227
ID_deac070bf4,264,249
ID_6498143335,257,290
ID_7f66131e04,276,232
ID_f0a85b5a37,262,251
ID_3eb2e31649,262,286
ID_f9788ba65a,222,243
ID_b818911999,263,256
ID_31d1c4bf87,262,255
ID_d231cd753d,268,238
ID_2ed03f3355,255,259
ID_86c0fbe9b1,264,257
ID_fab15b6007,275,269
ID_1218081ab9,280,250
ID_26c76f67d3,271,266
ID_c34f209dbf,259,251
ID_e329a7fe35,286,248
ID_101e231469,260,242
ID_d5ad03ad3e,282,241
ID_bb7f9c30ff,280,234
ID_28e43ff757,260,248
ID_e0a12d11d0,282,245
ID_e5ddc286d0,278,251
ID_d1324d1ffb,256,268
ID_fe23aec5cd,283,242
ID_8eef401ff8,287,249
ID_0deb5ea8dc,272,266
ID_0e389fef3c,276,252
ID_57d28fd642,308,247
ID_f588489e9c,271,245
ID_52644b0e6d,295,225
ID_61a96fe2dd,271,240
ID_b240a257a6,269,242
ID_bd6ad848bb,277,281
ID_6e28c83e39,277,240
ID_5663433b19,258,239
ID_f0eead90dc,246,223
ID_461a1a6065,273,239
ID_bccee31eb9,254,243
ID_6fe6fa5255,304,256
ID_deb554591c,270,271
ID_b8d5c5dca7,261,237
ID_b5f8eb99a4,268,284
ID_3dbacbc5b4,255,252
ID_69710fd2b9,269,246
ID_63cdc93897,287,229
ID_8c93d522d7,260,266
ID_51b2ffeb21,288,223
ID_50d369030c,266,242
ID_09cabb164e,269,260
ID_78fca8466d,267,270
ID_dfed0bb3ef,261,263
ID_b785a7b78c,256,246
ID_5a7be748cf,288,267
ID_bacc6d3869,240,261
ID_929979e9ba,302,255
ID_764da6bafd,262,305
ID_0a4740e201,251,257
ID_5529506d07,271,270
ID_030e78752f,257,233
ID_abc46164ed,268,254
ID_e9ce297ee7,276,254
ID_b600c3b076,281,260
ID_a3a89e3b04,262,249
ID_9c8b266291,265,276
ID_02237f7694,251,259
ID_84f22fb758,248,250
ID_e2df0ccee9,266,254
ID_58f96c6fee,263,241
ID_6d93e926a4,252,225
ID_169ac38eae,248,245
ID_a8324371ec,282,267
ID_6046ca8c23,282,237
ID_41dcb293a2,263,253
ID_67f4b79dea,267,272
ID_d433256227,269,279
ID_d85e36b5b2,301,294
ID_ac493c1c99,275,256
ID_d92b243288,268,216
ID_7a838c628c,267,256
ID_973c64dc75,275,260
ID_14669e5985,289,260
ID_11149adb06,267,255
ID_374a08d1fc,266,235
ID_5a33c10801,270,233
ID_09de882b1a,277,264
ID_1b1127a703,258,287
ID_f82feec27e,267,255
ID_80d70ffcbe,295,251
ID_5cae75beb4,278,256
ID_69f75bcde8,282,240
ID_ac1eb94163,268,253
ID_dd7ea98a9c,280,221
ID_b07d380c38,276,243
ID_f3a18127ae,272,242
ID_f9280e146e,265,256
ID_187b1bd4cc,255,230
ID_bce402910d,257,278
ID_ba6027e509,282,261
ID_abdde18e5f,245,242
ID_9a67432c6c,268,233
ID_40b484cde4,266,244
ID_d2d17f339b,288,248
ID_e848e9784a,297,228
ID_8ae0d81ef2,263,280
ID_47659da412,251,234
ID_007632427d,267,219
ID_daaf559089,264,246
ID_30b872d1e0,260,232
ID_05dcfec49a,273,260
ID_c1deafcbb4,299,263
ID_084231b997,283,258
ID_274f86b57b,298,269
ID_38a9e9808d,239,270
ID_17dc9116e4,274,251
ID_3b1464d02f,278,254
ID_0cf0b6bfc3,279,228
ID_5c2147a4f6,276,262
ID_78d436b8de,261,292
ID_279cdb6d89,260,268
ID_82230f06cc,257,200
ID_244f8f7911,281,246
ID_d14dfcbaae,280,269
ID_699c0cf1bf,266,258
ID_62fd897458,272,239
ID_e28e1fd2ee,266,257
ID_055aa7b2e7,281,245
ID_e5ab80abe3,272,235
ID_c7f227c050,286,269
ID_3abe06e1e1,263,261
ID_0b005065bb,280,257
ID_6fe85402a7,276,241
ID_28cdd68a77,281,298
ID_7ce71e70b4,249,244
ID_ff4c27b12f,265,265
ID_661fe8c79c,256,229
ID_8fba48eaa1,255,241
ID_47044a59d5,280,244
ID_0ca16f939d,267,244
ID_8d03d8478b,269,249
ID_dd6edff0d0,276,232
ID_4fe7ed7a77,271,243
ID_cb763e075f,277,252
ID_43d8c37ac5,285,223
ID_b8be6319d5,288,255
ID_ae70a95730,272,247
ID_702bb05dc6,282,251
ID_a04283f84c,262,254
ID_7d48a81f6d,266,253
ID_3acb9d466a,285,251
ID_5d782e9379,283,252
ID_cf12ad5681,253,255
ID_3c30c4088c,263,171
ID_881c44ad2b,263,249
ID_c88f2bd9a0,287,259
ID_ae5d167763,264,259
ID_b1b58668e4,272,261
ID_39423980b1,266,262
ID_5fb9b5c088,265,250
ID_dc80cceab6,269,246
ID_44b7727366,255,258
ID_2f5ff2b168,257,268
ID_78c1bdb7e0,257,264
ID_9e2a7ee99e,274,282
ID_a355e3a329,272,247
ID_aa5544765b,280,232
ID_057392a024,280,246
ID_2eb54e5dea,279,281
ID_ee7960d9d5,275,279
ID_2112c5fd78,257,261
ID_0f15e46f29,276,241
ID_30cc284411,248,273
ID_67bf56b331,278,253
ID_188c122b00,290,248
ID_e61701bead,292,245
ID_f69dbbd67a,255,256
ID_f18b818fcb,271,267
ID_651e9d47a0,244,341
ID_84c1f2c245,251,287
ID_f35b51359b,268,245
ID_6a2aa60028,264,240
ID_e4452283e6,267,240
ID_6a5cf32a9b,271,241
ID_93ba6f78fa,271,248
ID_faae185e99,275,237
ID_ca43a919da,264,249
ID_fe882167a4,269,259
ID_39477bc8a1,297,258
ID_03fd1613f1,261,241
ID_ef26d5e914,268,245
ID_98e9887334,294,260
ID_8276a297bd,297,269
ID_7fcbf049a8,285,272
ID_6ead9f1a30,261,293
ID_4d138dc7f8,271,283
ID_59a27a4c8c,239,246
ID_5ed6bd5a7d,274,252
ID_cc16f778b2,270,244
ID_be287a2e99,258,316
ID_6b4a46f457,274,246
ID_d94cb0dbc2,262,235
ID_e491a49eef,245,254
ID_c5e5c2bff2,274,245
ID_8ec26bbc0a,261,267
ID_b76a4106f8,284,276
ID_913427028b,282,266
ID_3e0c250ddd,265,232
ID_dbbbe3777b,298,258
ID_7260c14032,289,226
ID_a31c7492a7,281,248
ID_52042826d0,266,254
ID_f13b3ed5cd,244,233
ID_ac81b0a575,265,238
ID_aff70d48cb,263,235
ID_938c4efd14,265,248
ID_fffc71b58c,224,279
ID_fc67632fec,251,262
ID_d640907eaa,268,250
ID_cb427d4fae,270,199
